-0.0347,53.00985,0.1757,53.00985,5,-0.0386,53.31472,0.1745,53.31472,10,-0.0347,56.17286,0.1429,56.17286,15,-0.0376,61.532,0.1954,61.532,20,-0.0376,54.42939,0.1357,54.42939,25,-0.0406,52.60018,0.1357,52.60018,30,-0.0287,66.1682,0.1788,66.1682,35,-0.0257,61.79388,0.162,61.79388,40
-0.0347,54.82,0.1817,54.82,5,-0.0436,58.26883,0.1904,58.26883,10,-0.0355,57.61384,0.1484,57.61384,15,-0.0415,62.861,0.2008,62.861,20,-0.0376,56.15063,0.1416,56.15063,25,-0.0436,54.32459,0.1357,54.32459,30,-0.0287,67.79598,0.1838,67.79598,35,-0.0257,63.30461,0.1677,63.30461,40
-0.0347,56.64922,0.1879,56.64922,5,-0.0436,57.41139,0.1865,57.41139,10,-0.0416,59.04461,0.1549,59.04461,15,-0.0466,65.057,0.2178,65.057,20,-0.0406,52.57636,0.1416,52.57636,25,-0.0466,56.11887,0.1416,56.11887,30,-0.0287,70.58934,0.1906,70.58934,35,-0.0272,64.81081,0.1685,64.81081,40
-0.0376,64.95145,0.2112,64.95145,5,-0.0436,67.3482,0.2074,67.3482,10,-0.0466,60.74589,0.1599,60.74589,15,-0.0496,66.691,0.2187,66.691,20,-0.0436,58.3641,0.1446,58.3641,25,-0.0506,57.99168,0.149,57.99168,30,-0.0287,69.24887,0.1835,69.24887,35,-0.0275,65.81818,0.1718,65.81818,40
-0.0406,63.48154,0.2138,63.48154,5,-0.0436,60.84116,0.1924,60.84116,10,-0.0502,62.61321,0.1685,62.61321,15,-0.0503,68.354,0.2223,68.354,20,-0.05,60.65062,0.1476,60.65062,25,-0.0526,59.27273,0.1547,59.27273,30,-0.0287,75.0037,0.2087,75.0037,35,-0.0275,67.09091,0.1832,67.09091,40
-0.0466,60.07899,0.2056,60.07899,5,-0.0446,59.6979,0.1924,59.6979,10,-0.0556,64.03038,0.1693,64.03038,15,-0.0526,69.797,0.2313,69.797,20,-0.0526,57.332,0.1476,57.332,25,-0.0526,60.68238,0.1566,60.68238,30,-0.0302,73.75045,0.2074,73.75045,35,-0.0275,69.27269,0.1835,69.27269,40
-0.0466,58.60228,0.2014,58.60228,5,-0.0466,63.19913,0.2014,63.19913,10,-0.0563,65.4523,0.1805,65.4523,15,-0.0576,71.62,0.2411,71.62,20,-0.0526,59.56029,0.1566,59.56029,25,-0.0536,61.79388,0.162,61.79388,30,-0.0302,76.98015,0.2143,76.98015,35,-0.0275,70.68271,0.1906,70.68271,40
-0.0496,57.6972,0.1984,57.6972,5,-0.0496,70.54827,0.2203,70.54827,10,-0.0563,66.61461,0.1805,66.61461,15,-0.0586,72.364,0.2459,72.364,20,-0.0526,61.72719,0.162,61.72719,25,-0.0546,63.30461,0.1677,63.30461,30,-0.0317,79.98835,0.2268,79.98835,35,-0.0287,72.36364,0.2003,72.36364,40
-0.0496,61.86057,0.2133,61.86057,5,-0.0514,68.84397,0.2266,68.84397,10,-0.0563,68.0151,0.1853,68.0151,15,-0.0605,73.818,0.2516,73.818,20,-0.0532,63.25017,0.1677,63.25017,25,-0.0572,64.81081,0.1685,64.81081,30,-0.0317,81.36581,0.2323,81.36581,35,-0.0287,74.99331,0.2087,74.99331,40
-0.0517,68.02463,0.2331,68.02463,5,-0.0526,72.31185,0.2307,72.31185,10,-0.0603,69.8602,0.1911,69.8602,15,-0.0615,75.455,0.263,75.455,20,-0.0543,64.86978,0.1694,64.86978,25,-0.0586,66.54545,0.1775,66.54545,30,-0.0317,83.05756,0.2343,83.05756,35,-0.0287,73.81818,0.2117,73.81818,40
-0.0526,66.1192,0.2307,66.1192,5,-0.0602,65.56504,0.2208,65.56504,10,-0.062,71.52215,0.1958,71.52215,15,-0.0615,77.455,0.2744,77.455,20,-0.0592,66.15255,0.1805,66.15255,25,-0.0586,68,0.1775,68,30,-0.0347,84.7424,0.241,84.7424,35,-0.0287,77.00873,0.2157,77.00873,40
-0.0526,70.84467,0.2492,70.84467,5,-0.0645,74.58884,0.2402,74.58884,10,-0.0637,72.72727,0.2003,72.72727,15,-0.0637,78.909,0.2801,78.909,20,-0.0645,67.75364,0.1858,67.75364,25,-0.0586,69.27269,0.1835,69.27269,30,-0.0347,87.85063,0.2492,87.85063,35,-0.0287,78.27584,0.2213,78.27584,40
-0.0556,69.09167,0.2522,69.09167,5,-0.0671,76.65623,0.2534,76.65623,10,-0.0645,73.81818,0.2117,73.81818,15,-0.0645,80.364,0.2858,80.364,20,-0.066,69.1139,0.1894,69.1139,25,-0.0615,71.27273,0.2117,71.27273,30,-0.0347,86.27865,0.2522,86.27865,35,-0.0287,79.97882,0.2268,79.97882,40
-0.0568,72.60719,0.2671,72.60719,5,-0.0675,78.58071,0.2641,78.58071,10,-0.0645,75.04614,0.2208,75.04614,15,-0.0645,81.818,0.3029,81.818,20,-0.0675,70.24128,0.1904,70.24128,25,-0.0615,76.18182,0.2117,76.18182,30,-0.0347,91.32804,0.2641,91.32804,35,-0.0287,81.37217,0.2323,81.37217,40
-0.062,74.70316,0.2791,74.70316,5,-0.0705,79.88403,0.2677,79.88403,10,-0.0645,76.27514,0.2211,76.27514,15,-0.0693,83.818,0.3143,83.818,20,-0.0765,71.04882,0.1976,71.04882,25,-0.0645,74.54545,0.2174,74.54545,30,-0.0347,93.44306,0.2785,93.44306,35,-0.0287,82.87269,0.2365,82.87269,40
-0.0693,73.417,0.2701,73.417,5,-0.0715,81.55318,0.2725,81.55318,10,-0.0654,77.68834,0.2343,77.68834,15,-0.0735,84.727,0.32,84.727,20,-0.0773,72.54545,0.2003,72.54545,25,-0.0669,72.72727,0.2174,72.72727,30,-0.0347,95.1389,0.2845,95.1389,35,-0.0287,86.54545,0.2402,86.54545,40
-0.0801,78.71409,0.3012,78.71409,5,-0.0725,83.34111,0.2851,83.34111,10,-0.0675,79.05707,0.239,79.05707,15,-0.0745,86.182,0.3371,86.182,20,-0.0795,73.63636,0.2117,73.63636,25,-0.072,77.09091,0.2231,77.09091,30,-0.0359,99.64841,0.309,99.64841,35,-0.0302,84.7424,0.241,84.7424,40
-0.0944,76.20369,0.2895,76.20369,5,-0.0773,82.37252,0.2761,82.37252,10,-0.0675,81.81818,0.2459,81.81818,15,-0.0765,88,0.3428,88,20,-0.0825,74.90909,0.2117,74.90909,25,-0.0765,78.90909,0.2345,78.90909,30,-0.0361,101.10924,0.3179,101.10924,35,-0.0317,87.85063,0.2492,87.85063,40
-0.1094,77.45016,0.294,77.45016,5,-0.0775,84.8067,0.297,84.8067,10,-0.0705,80.71479,0.2564,80.71479,15,-0.0802,89.455,0.3599,89.455,20,-0.0848,76,0.2231,76,25,-0.0785,80.54545,0.2459,80.54545,30,-0.0376,102.35571,0.3254,102.35571,35,-0.0317,91.32804,0.2641,91.32804,40
-0.1213,80.41945,0.3209,80.41945,5,-0.078,86.11986,0.307,86.11986,10,-0.0753,85.09091,0.2687,85.09091,15,-0.086,90.909,0.3714,90.909,20,-0.0848,76.90909,0.2288,76.90909,25,-0.0801,81.45455,0.2516,81.45455,30,-0.0386,103.82765,0.3335,103.82765,35,-0.0317,89.46344,0.2641,89.46344,40
-0.1318,81.99143,0.3388,81.99143,5,-0.0854,87.1742,0.3227,87.1742,10,-0.0815,83.63636,0.2687,83.63636,15,-0.0876,91.636,0.3828,91.636,20,-0.0848,78.54545,0.2345,78.54545,25,-0.0825,83.09091,0.2573,83.09091,30,-0.0406,105.68227,0.3448,105.68227,35,-0.0335,93.44306,0.2785,93.44306,40
-0.1497,83.32523,0.3538,83.32523,5,-0.0934,88.46989,0.3335,88.46989,10,-0.0845,82.54545,0.2687,82.54545,15,-0.0884,93.636,0.3942,93.636,20,-0.0884,79.81818,0.2459,79.81818,25,-0.0842,84.54545,0.263,84.54545,30,-0.0406,107.39081,0.3574,107.39081,35,-0.0335,95.1389,0.2845,95.1389,40
-0.1681,84.49231,0.3747,84.49231,5,-0.1004,89.6502,0.3508,89.6502,10,-0.0904,87.09091,0.2744,87.09091,15,-0.0934,95.091,0.3999,95.091,20,-0.0905,80.72727,0.2516,80.72727,25,-0.0932,87.27273,0.2801,87.27273,30,-0.0406,108.7389,0.3627,108.7389,35,-0.0335,96.09161,0.288,96.09161,40
-0.1926,85.78324,0.4016,85.78324,5,-0.1064,90.99459,0.3627,90.99459,10,-0.0929,88.72727,0.2915,88.72727,15,-0.0944,96.545,0.417,96.545,20,-0.0914,82,0.2573,82,25,-0.0937,86.36364,0.2801,86.36364,30,-0.0406,110.2054,0.3768,110.2054,35,-0.0347,97.60008,0.297,97.60008,40
-0.2065,86.77088,0.4344,86.77088,5,-0.1243,92.69359,0.3837,92.69359,10,-0.1014,90.76832,0.3119,90.76832,15,-0.0974,98.545,0.4227,98.545,20,-0.0931,82.95367,0.2683,82.95367,25,-0.0944,88.54545,0.2915,88.54545,30,-0.0406,111.76377,0.3866,111.76377,35,-0.0347,99.64841,0.309,99.64841,40
-0.2319,87.56481,0.4703,87.56481,5,-0.1333,94.40054,0.4188,94.40054,10,-0.1171,91.98133,0.3171,91.98133,15,-0.0995,100,0.4512,100,20,-0.0932,84.9277,0.2809,84.9277,25,-0.0984,89.81818,0.3029,89.81818,30,-0.0436,113.51041,0.3986,113.51041,35,-0.0347,101.10924,0.3179,101.10924,40
-0.2707,88.07293,0.5061,88.07293,5,-0.1482,95.8058,0.4464,95.8058,10,-0.1243,92.98338,0.3299,92.98338,15,-0.1076,101.82,0.4797,101.82,20,-0.0944,86.59622,0.2851,86.59622,25,-0.1004,90.90909,0.3086,90.90909,30,-0.0466,115.22757,0.4127,115.22757,35,-0.0347,102.35571,0.3254,102.35571,40
-0.3065,88.35874,0.542,88.35874,5,-0.1685,96.85378,0.4703,96.85378,10,-0.1512,94.3495,0.3461,94.3495,15,-0.1304,103.82,0.4854,103.82,20,-0.0944,87.75536,0.291,87.75536,25,-0.1028,92,0.3143,92,30,-0.0478,118.41236,0.4408,118.41236,35,-0.0347,103.82765,0.3335,103.82765,40
-0.3424,88.46989,0.5779,88.46989,5,-0.1811,97.96528,0.5002,97.96528,10,-0.1616,95.39295,0.3717,95.39295,15,-0.1304,105.82,0.5139,105.82,20,-0.1034,89.16855,0.306,89.16855,25,-0.1052,93.27273,0.3257,93.27273,30,-0.0481,119.86184,0.4504,119.86184,35,-0.0376,105.68227,0.3448,105.68227,40
-0.3783,88.46989,0.6137,88.46989,5,-0.205,98.98151,0.536,98.98151,10,-0.1811,97.02845,0.3956,97.02845,15,-0.1418,107.45,0.5367,107.45,20,-0.1054,90.64753,0.3068,90.64753,25,-0.1106,94.36364,0.3257,94.36364,30,-0.0496,121.28411,0.4648,121.28411,35,-0.0386,107.39081,0.3574,107.39081,40
-0.4141,88.34286,0.6496,88.34286,5,-0.2319,99.93423,0.5719,99.93423,10,-0.205,98.15583,0.4076,98.15583,15,-0.1532,108.55,0.5538,108.55,20,-0.1153,91.70912,0.309,91.70912,25,-0.1175,95.63636,0.3314,95.63636,30,-0.0526,122.49134,0.4793,122.49134,35,-0.0392,108.7389,0.3627,108.7389,40
-0.45,88.08881,0.6854,88.08881,5,-0.2647,100.6964,0.6077,100.6964,10,-0.2289,99.17205,0.4255,99.17205,15,-0.1647,110,0.5709,110,20,-0.1234,93.2811,0.3209,93.2811,25,-0.1213,97.18723,0.3448,97.18723,30,-0.0526,123.72034,0.4912,123.72034,35,-0.0421,110.2054,0.3768,110.2054,40
-0.4858,87.61245,0.7213,87.61245,5,-0.3006,101.34742,0.6436,101.34742,10,-0.2587,100.31531,0.4434,100.31531,15,-0.1875,111.27,0.588,111.27,20,-0.1325,94.63872,0.3299,94.63872,25,-0.1234,99.27273,0.3542,99.27273,30,-0.0556,125.09225,0.5032,125.09225,35,-0.0478,111.76377,0.3866,111.76377,40
