-2.76235596,21.46375869,0.735148122,43.33466639,0,-2.647683695,68.50091714,0.609008631,110.3345744,5,-4.413636576,82.35531707,1.532120364,85.10088235,10,-4.012283648,107.9353552,2.352027059,110.652393,15,-3.972148355,154.6173046,1.767198507,194.5565135,20
-2.636216468,23.4329879,0.798217868,37.37546306,0,-2.521544203,70.42029245,0.654877537,103.4385331,5,-4.293230697,83.6799353,0.599020294,138.1551977,10,-3.886144157,108.2843326,2.426564031,111.0886147,15,-3.950360625,175.7715624,1.887604385,189.4539664,20
-2.510076977,25.3025093,0.867021227,31.16034302,0,-2.395404712,72.26488689,0.723680896,96.30159062,5,-4.172824819,88.39262485,0.677396781,140.4978038,10,-3.760004665,109.3312645,1.857942617,136.5153734,15,-3.863209704,182.7162113,1.979342197,184.3904715,20
-2.383937485,27.19695765,0.935824586,25.26511887,0,-2.26926522,74.30889696,0.803951481,90.15175546,5,-4.046685328,91.90732508,0.736179146,134.875549,10,-3.633865174,111.3503477,1.89223233,129.9560761,15,-3.737070212,185.6575916,2.030944717,177.0328662,20
-2.257797994,29.11633296,1.021828785,19.400361,0,-2.143125729,78.57140575,0.87275484,83.20283344,5,-3.920545836,93.50265001,0.956613016,107.9355783,10,-3.542127362,114.0773562,1.926522043,122.9282577,15,-3.610930721,187.7265286,2.045808258,160.3068814,20
-2.131658502,31.03570826,1.096365757,14.02306352,0,-2.016986237,83.68143092,0.930090973,76.7317967,5,-3.794406345,95.37217141,0.956613016,100.6734993,10,-3.484791229,120.6580715,1.965710287,117.3060029,15,-3.484791229,190.4186394,2.05387917,168.6013247,20
-2.005519011,33.67796518,1.170902729,7.753935084,0,-1.890846746,88.59204046,1.016095171,71.05592972,5,-3.668266853,97.69037795,0.966410077,95.98828697,10,-3.427455097,127.2387869,2,110.9809663,15,-3.358651738,192.6371382,2.137426106,164.5373413,20
-1.879379519,36.44485685,1.297042221,8.102912412,0,-1.764707254,92.68006059,1.107832983,66.16609264,5,-3.542127362,99.95873058,0.976207138,91.06881406,10,-3.370118964,133.8743415,1.324002799,161.3469985,15,-3.232512246,195.1796873,2.260289247,162.8494305,20
-1.753240028,39.28652938,1.423181712,7.504665564,0,-1.638567763,96.74315377,1.159435503,59.85957378,5,-3.41598787,102.4514258,0.99580126,84.97803807,10,-3.312782832,140.5098961,1.397480756,164.1581259,15,-3.106372755,197.1489165,2.386428738,157.8640401,20
-1.627100537,42.07834801,1.549321204,6.931345668,0,-1.512428272,100.9308817,1.199570795,53.0960608,5,-3.289848379,105.3180253,1.030090973,80.05856515,10,-3.22104502,147.1205238,0.006298111,0.644216691,15,-2.980233263,198.8439492,2.51256823,157.7144784,20
-1.500961045,45.06958225,1.675460695,7.903496796,0,-1.38628878,105.2183175,1.239706088,45.96695252,5,-3.163708887,107.9852091,0.310006998,133.704246,10,-3.094905528,151.183617,0.427571728,181.4934114,15,-2.854093772,200.4891281,2.587105202,157.5649167,20
-1.409223233,51.67023914,1.744264054,8.676232308,0,-1.294550968,110.8966771,1.300570598,35.73731491,5,-3.037569396,109.7550227,0.300209937,127.8477306,10,-2.968766037,154.4241207,0.403079076,174.2313324,15,-2.72795428,202.084453,0.290412876,133.9385066,20
-1.351887101,58.25095447,,,0,-1.231481222,116.9838388,1.434648939,37.69120445,5,-2.911429904,111.4749824,0.280615815,121.2884334,10,-2.842626545,156.368423,0.393282015,167.6720351,15,-2.601814789,203.2809467,0.280615815,129.4875549,20
-1.283083742,65.08236372,,,0,-1.168411477,123.0710005,1.56078843,39.71028757,5,-2.785290413,114.266801,0.261021693,115.1976574,10,-2.716487054,159.1602416,0.368789363,159.9414348,15,-2.475675297,204.3528056,0.280615815,126.4421669,20
-1.202813156,70.91883149,,,0,-1.093874504,129.4255037,1.675460695,41.09234857,5,-2.670618148,118.2329561,0.246326102,108.1698389,10,-2.590347562,162.8743575,0.349195241,154.0849195,15,-2.349535806,205.8484227,0.270818754,122.2254758,20
-1.128276184,76.81405564,,,0,-0.990669466,134.8066095,0.501049685,140.966325,5,-2.555945883,124.2874357,0.22673198,99.26793558,10,-2.464208071,162.0019141,0.32960112,147.5256223,15,-2.234863541,208.4435954,0.256123163,116.6032211,20
-1.065206438,83.5318692,,,0,-0.870263588,139.7670729,,,5,-2.429806391,129.7962921,0.21693492,91.30307467,10,-2.378203872,168.7384229,0.310006998,140.0292826,15,-2.120191276,214.1490978,0.241427572,110.9809663,20
-1.002136692,89.56419159,,,0,-0.744124096,141.7861561,,,5,-2.3036669,134.5074861,0.187543737,83.33821376,10,-2.315134126,175.1918328,0.280615815,130.8931186,15,-1.994051784,218.0875562,0.236529041,106.295754,20
-0.92759972,95.71402675,,,0,-0.617984605,146.8712543,,,5,-2.177527408,137.8476976,0.182645206,76.31039531,10,-2.211929088,180.27337,0.275717285,123.1625183,15,-1.867912293,219.3339038,0.22673198,101.1420205,20
-0.824394682,101.4792747,,,0,-0.491845113,148.8155565,,,5,-2.051387917,140.0661964,0.158152554,67.40849195,10,-2.085789596,183.7382163,0.261021693,115.431918,15,-1.741772801,219.2840499,0.21693492,95.05124451,20
-0.69825519,104.0467507,,,0,-0.365705622,147.7935515,,,5,-1.925248425,140.8887858,0.138558432,59.44363104,10,-1.959650105,187.527113,0.241427572,107.7013177,15,-1.61563331,221.1784982,0.212036389,89.19472914,20
