-0.022069559,40.23972603,0.025150889,3.850263217,0,-3.114676309,58.54100626,0.202665289,98.93757783,10,-2.824318182,112.6724122,0.438581267,172.0522649,30,-3.288891185,191.2282067,0.171840565,101.5439336,55,-2.896907713,253.5010755,0.267995868,157.5022485,85,-0.031818182,63.52739725,0.01030303,6.817857513,120
-1.895172176,4.894359221,0.035709366,14.50874325,0,-3.034827824,58.60315484,0.249848485,108.0384593,10,-2.744469697,113.2938979,0.514800275,178.5809724,30,-3.212672176,191.2282067,0.19725551,110.7872388,55,-2.817059229,254.4643784,0.304290634,166.1046466,85,-2.940461433,311.60999,0.153304408,102.3557493,120
-1.815323691,7.641326088,0.055412239,24.32377839,0,-2.954979339,58.97604627,0.31880854,115.2826522,10,-2.664621212,113.8843093,0.59464876,182.558481,30,-3.129194215,192.2536582,0.209863636,118.9338808,55,-2.737210744,255.1169384,0.349918339,183.3110706,85,-2.860612948,311.5478414,0.280699036,161.8319323,120
-1.735475207,9.847600381,0.086003542,41.53671314,0,-2.875130854,59.28678912,0.398657025,118.7629722,10,-2.584772727,114.2572007,0.674497245,184.3607896,30,-3.04934573,192.4401039,0.229445592,125.5993151,55,-2.657362259,255.4898298,0.376880165,192.00462,85,-2.780764463,311.5478414,0.522059229,234.9124377,120
-1.655626722,13.9804804,0.097007193,51.9054378,0,-2.795282369,60.2190177,0.47850551,119.1047893,10,-2.504924242,116.5566979,0.75434573,184.3918638,30,-2.969497245,192.9372924,0.257107438,135.2556494,55,-2.577513774,255.9248698,0.412449036,201.6878113,85,-2.700915978,311.5478414,0.558353994,242.5007783,120
-1.575778237,19.63600042,0.069584481,31.02990522,0,-2.715433884,62.30099485,0.558353994,118.0171893,10,-2.425075758,120.7206522,0.834194215,184.0500467,30,-2.88964876,193.2480353,0.282513774,143.8865323,55,-2.497665289,256.2356127,0.451889348,209.99017,85,-2.621067493,311.6721386,0.598278237,249.6789384,120
-1.495929752,24.63896043,0.109750689,59.94383763,0,-2.635585399,67.02428629,0.638202479,116.1216579,10,-2.363374656,127.5932484,0.9140427,182.8692238,30,-2.809800275,193.6209267,0.359225207,163.4384729,55,-2.417816804,256.8570984,0.46917257,215.9367031,85,-2.541219008,311.60999,0.645461433,256.8082674,120
-1.416081267,29.85944045,0.137994616,69.18705659,0,-2.555736915,73.64310917,0.718050964,113.6978636,10,-2.32707989,136.1101922,0.993891185,181.8748467,30,-2.729951791,193.6209267,0.311549587,152.0286166,55,-2.33796832,257.136767,0.540206612,220.9662983,85,-2.461370523,311.7342871,0.699903581,263.907077,120
-1.336232782,35.2352919,0.167822314,81.32639898,0,-2.47588843,80.32408063,0.797899449,110.9633264,10,-2.294414601,144.5359848,1.073739669,180.4454295,30,-2.650103306,193.4966296,0.406572544,176.0743133,55,-2.258119835,258.224367,0.601907713,228.3343567,85,-2.381522039,311.5478414,0.768863636,271.5552356,120
-1.256384298,40.4868462,0.242589532,83.47035207,0,-2.396039945,85.38918921,0.870488981,106.6474534,10,-2.254490358,153.1725647,1.153588154,178.0527095,30,-2.570254821,192.9372924,0.380509642,168.8391838,55,-2.17827135,258.6904812,0.674497245,235.726584,85,-2.301673554,311.5478414,0.855971074,278.4226527,120
-1.176535813,43.69440304,0.2552927,73.64310917,0,-2.31619146,90.98256066,0.932190083,98.5103064,10,-2.203677686,161.8319323,1.233436639,176.1571781,30,-2.490406336,192.9372924,0.425878099,179.4355153,55,-2.098422865,258.9080012,0.75434573,241.7549955,85,-2.221825069,311.5478414,0.935819559,283.5188356,120
-1.116851087,56.17245515,0.257107438,64.75586343,0,-2.236342975,95.95444639,0.990261708,89.15306208,10,-2.134717631,168.1089381,1.313285124,173.5780124,30,-2.414187328,193.0740193,0.46761708,187.24034,55,-2.01857438,258.9080012,0.834194215,245.9810983,85,-2.141976584,311.5478414,1.015668044,287.8381613,120
-1.122819559,40.41848277,0.273275106,39.80321191,0,-2.15649449,100.6155893,1.05196281,81.73278158,10,-2.054869146,171.3406638,1.393133609,170.9056238,30,-2.330709366,195.4853839,0.508993113,195.0565587,55,-1.938725895,259.2498184,0.9140427,249.1196012,85,-2.062128099,311.5478414,1.095516529,290.9455899,120
-1.045874656,60.96480056,0.283965565,55.11661997,0,-2.076646006,105.0592121,1.110034435,73.98492632,10,-1.975020661,172.1485952,1.454834711,165.0222257,30,-2.255397727,197.3809153,0.564705579,203.1063525,55,-1.85887741,259.3430412,0.993891185,251.6987669,85,-1.982279614,311.5478414,1.175365014,293.7733499,120
-0.966026171,62.42529199,0.275254821,50.74136052,0,-1.996797521,108.197715,1.175365014,66.62032058,10,-1.895172176,173.9509038,1.491129477,155.6792237,30,-2.171919766,200.9699953,0.634054506,211.0047701,55,-1.779028926,259.1565955,1.073739669,253.2524812,85,-1.902431129,311.5478414,1.255213499,295.8864014,120
-0.886177686,63.85470914,0.293402204,22.54144614,0,-1.916949036,109.3474636,1.255213499,61.86595485,10,-1.815323691,175.380321,1.516535813,145.4247094,30,-2.094390113,204.8629128,0.718050964,217.5170525,55,-1.699180441,258.9080012,1.153588154,254.8683441,85,-1.822582645,311.5478414,1.335061983,297.9994528,120
-0.806329201,65.78131486,0.320882527,10.69992365,0,-1.837100551,110.4661379,1.335061983,59.93934913,10,-1.735475207,176.250401,1.538312672,136.6514027,30,-2.015348179,209.3065357,0.80080303,221.718296,55,-1.619331956,258.9080012,1.233436639,256.0491669,85,-1.74273416,311.5478414,1.414910468,298.99383,120
-0.726480716,68.23618344,0.336955923,4.726262132,0,-1.757252066,111.3051436,1.414910468,59.28678912,10,-1.655626722,177.4312238,1.570977961,127.1374922,30,-1.932918733,213.5830479,0.877747934,224.2290983,55,-1.539483471,258.9080012,1.313285124,256.6085041,85,-1.662885675,311.17495,1.494758953,300.3610985,120
-0.646632231,70.19386345,0.290909091,32.02054795,0,-1.677403581,112.2995207,1.494758953,59.28678912,10,-1.575778237,178.3634524,1.632679063,120.4099093,30,-1.851618457,215.2921337,0.957596419,225.3788468,55,-1.459634986,258.9701498,1.393133609,257.1989155,85,-1.58303719,310.5845386,1.574607438,301.2933271,120
-0.566783747,72.21369203,0.213636364,87.67123288,0,-1.597555096,113.2938979,1.574607438,58.97604627,10,-1.495929752,179.730721,1.712527548,116.7120693,30,-1.771769972,217.4859782,1.037444904,225.7517383,55,-1.379786501,259.4673384,1.472982094,258.224367,85,-1.503188705,310.1805729,1.654455923,302.8781157,120
-0.486935262,74.20244632,,,0,-1.517706612,113.9775322,1.654455923,58.60315484,10,-1.416081267,180.7872467,1.792376033,114.5679436,30,-1.695550964,219.2572125,1.117293388,225.7517383,55,-1.299938017,258.9080012,1.552830579,258.7215555,85,-1.42334022,309.9319786,1.734304408,304.3696814,120
-0.407086777,76.4397949,,,0,-1.437858127,114.6611665,1.734304408,58.60315484,10,-1.336232782,181.5330295,1.872224518,113.9775322,30,-1.612073003,220.9662983,1.197141873,225.503144,55,-1.220089532,258.9080012,1.632679063,258.9080012,85,-1.343491736,309.0929728,1.814152893,305.30191,120
-0.327238292,78.95681205,,,0,-1.358009642,115.375875,1.814152893,58.60315484,10,-1.256384298,181.9680695,1.952073003,113.8843093,30,-1.532224518,221.2770411,1.276990358,225.068104,55,-1.140241047,258.5351098,1.712527548,259.0633727,85,-1.263643251,308.2850414,1.894001377,306.2652128,120
-0.247389807,81.81564635,,,0,-1.278161157,116.0905836,1.886742424,58.56517515,10,-1.176535813,182.340961,2.031921488,113.0142293,30,-1.452376033,222.2714183,1.353209366,224.3844697,55,-1.060392562,258.224367,1.792376033,259.311967,85,-1.183794766,307.3838871,1.973849862,307.25959,120
-0.167541322,85.48241207,,,0,-1.198312672,116.898515,0.177272727,91.95205479,10,-1.096687328,183.211041,2.111769972,112.7345607,30,-1.375431129,222.436112,1.443946281,222.8618297,55,-0.980544077,257.0124698,1.872224518,258.9080012,85,-1.103946281,306.1409157,2.053698347,308.1918186,120
-0.087692837,85.4202635,,,0,-1.118464187,117.3957036,0.163636364,84.24657534,10,-1.016838843,183.5839324,2.158953168,112.2684465,30,-1.300845386,223.4871997,1.520165289,222.3335668,55,-0.900695592,256.4220584,1.952073003,258.9080012,85,-1.024097796,304.8047214,2.133546832,308.6890071,120
-0.044139118,80.47945205,,,0,-1.038615702,117.8307436,0.140909091,77.82534247,10,-0.936990358,184.3918638,0.390909091,168.1506849,30,-1.212830579,224.3844697,1.603643251,221.3391897,55,-0.820847107,255.8316469,2.031921488,258.9080012,85,-0.944249311,303.1888585,2.213395317,309.2483443,120
,,,,,-0.958767218,118.0793379,0.131818182,70.54794521,10,-0.857141873,184.3918638,0.354545455,162.1575342,30,-1.12572314,225.068104,1.683491736,220.9662983,55,-0.740998623,254.2779327,2.111769972,259.1565955,85,-0.864400826,301.2311785,2.293243802,309.9941271,120
,,,,,-0.878918733,119.0426408,0.118181818,64.12671233,10,-0.777293388,184.3918638,0.318181818,155.3082192,30,-1.045874656,225.1924011,1.770599174,218.8532468,55,-0.661150138,252.7552927,2.191618457,259.1565955,85,-0.784552342,299.6774642,2.373092287,310.1805729,120
,,,,,-0.799070248,119.1047893,0.113636364,57.70547945,10,-0.697444904,184.3918638,0.272727273,145.890411,30,-0.951508264,225.7517383,1.851899449,216.3517668,55,-0.581301653,250.2693498,2.271466942,259.4051898,85,-0.704703857,298.0616014,2.452940771,310.4291671,120
,,,,,-0.719221763,119.1047893,0.090909091,50.85616438,10,-0.617596419,184.2364924,0.240909091,138.1849315,30,-0.87165978,225.7517383,1.928683043,213.1045039,55,-0.501453168,246.9444012,2.351315427,259.094447,85,-0.624855372,295.3892128,2.532789256,310.9885043,120
,,,,,-0.639373278,119.1047893,0.081818182,42.29452055,10,-0.537747934,183.0556696,0.218181818,129.1952055,30,-0.791811295,225.7517383,2.006111876,208.0152265,55,-0.421604683,242.0035898,2.431163912,258.9080012,85,-0.545006887,291.8778185,2.612637741,311.5478414,120
,,,,,-0.559524793,119.1047893,0.072727273,34.5890411,10,-0.457899449,181.3776581,0.2,120.6335616,30,-0.71196281,225.503144,2.089993113,203.5336239,55,-0.352644628,235.3653454,2.511012397,258.8458527,85,-0.465158402,287.1234528,2.692486226,311.5478414,120
,,,,,-0.479676309,118.5143779,0.054545455,26.88356164,10,-0.378050964,178.425601,0.181818182,113.3561644,30,-0.632114325,224.6952126,2.172745179,199.7394536,55,-0.301831956,228.1444583,2.590860882,258.224367,85,-0.392568871,280.5564204,2.772334711,311.5478414,120
,,,,,-0.399827824,117.5821493,0.045454545,20.03424658,10,-0.298202479,173.5158638,0.163636364,104.7945205,30,-0.549362259,223.0172011,2.252593664,196.8340079,55,-0.261907713,220.9662983,2.670709366,257.4164355,85,-0.338126722,273.3212908,2.852183196,311.5478414,120
,,,,,-0.319979339,115.0962065,0.027272727,11.90068493,10,-0.225612948,166.655352,0.145454545,97.0890411,30,-0.473324725,220.3681183,2.329538567,195.1435667,55,-0.229242424,213.4463211,2.750557851,256.8570984,85,-0.298202479,266.0177978,2.93203168,311.5478414,120
,,,,,-0.240130854,112.113075,0.009090909,5.051369863,10,-0.171170799,158.8125476,0.131818182,91.5239726,30,-0.396198347,216.1808582,2.409387052,193.1237382,55,-0.204545455,207.9623288,2.830406336,256.3599098,85,-0.26553719,258.822547,3.011880165,311.5478414,120
,,,,,-0.163911846,107.3462796,,,10,-0.134876033,150.4665123,0.127272727,82.96232877,30,-0.319979339,209.4910084,2.489235537,192.9372924,55,-0.177272727,199.8287671,2.910254821,256.1113155,85,-0.240130854,251.6159022,3.09172865,311.5478414,120
,,,,,-0.109469697,99.62121212,,,10,-0.113099174,145.2538009,0.109090909,74.82876712,30,-0.258278237,201.482721,2.569084022,192.9372924,55,-0.163636364,193.4075342,2.990103306,255.4898298,85,-0.218353994,243.981986,3.171577135,311.5478414,120
,,,,,-0.07519697,93.94704753,,,10,-0.104545455,139.0410959,0.1,67.97945205,30,-0.218353994,193.6892902,2.648932507,192.999441,55,-0.154636517,185.0660032,3.069951791,255.1480127,85,-0.196577135,234.638984,3.25142562,311.5478414,120
,,,,,-0.059090909,85.53082192,,,10,-0.086363636,132.1917808,0.090909091,61.13013699,30,-0.186898531,186.1009496,2.728780992,193.6209267,55,-0.131246556,175.6935399,3.149800275,254.4333041,85,-0.179639578,226.3214335,3.331274105,311.5478414,120
,,,,,-0.054545455,77.39726027,,,10,-0.081818182,124.4863014,0.077272727,53.42465753,30,-0.156652893,176.6155238,2.808629477,193.6209267,55,-0.118802637,166.885943,3.22964876,253.5010755,85,-0.167541322,219.5990297,3.41112259,311.5271252,120
,,,,,-0.040909091,68.83561644,,,10,-0.063636364,116.7808219,0.063636364,47.00342466,30,-0.134876033,168.8391838,2.888477961,193.6209267,55,-0.099488636,156.6534026,3.309497245,253.4389269,85,-0.145764463,208.6608811,3.490971074,311.5478414,120
,,,,,-0.040909091,58.98972603,,,10,-0.054545455,107.7910959,0.054545455,38.01369863,30,-0.120358127,163.5410181,2.968326446,193.3101839,55,-0.082507871,144.5108718,3.38934573,253.3146298,85,-0.13850551,200.4572696,3.570819559,311.5478414,120
,,,,,-0.027272727,50.42808219,,,10,-0.054545455,97.94520548,0.040909091,29.45205479,30,-0.104545455,157.8767123,3.048174931,192.999441,55,-0.071360193,135.0847408,3.469194215,252.7552927,85,-0.033250689,87.44872383,3.650668044,311.5478414,120
,,,,,-0.018181818,43.57876712,,,10,-0.045454545,90.23972603,0.036363636,20.46232877,30,-0.1,151.8835616,3.128023416,192.564401,55,-0.061076676,126.3968884,3.5490427,252.7552927,85,-0.034460514,79.08686369,3.730516529,311.5478414,120
,,,,,-0.018181818,37.15753425,,,10,-0.040909091,83.39041096,0.022727273,13.18493151,30,-0.090909091,145.4623288,3.207871901,192.2536582,55,-0.054545455,120.6335616,3.614373278,252.7552927,85,-0.023399252,69.62675773,3.810365014,311.5478414,120
,,,,,-0.013636364,27.73972603,,,10,-0.036363636,74.40068493,0.009090909,7.191780822,30,-0.086363636,136.9006849,3.289898072,191.433297,55,-0.05,112.5,0.318181818,175.4280822,85,-0.022727273,49.57191781,3.890213499,311.5478414,120
,,,,,-0.013636364,20.03424658,,,10,-0.031818182,65.4109589,,,30,-0.072727273,127.0547945,3.367568871,191.2282067,55,-0.045454545,104.7945205,0.245454545,150.5993151,85,-0.019640152,57.16752283,3.966432507,311.5820231,120
,,,,,-0.009090909,12.32876712,,,10,-0.027272727,55.56506849,,,30,-0.054545455,119.7773973,3.447417355,191.2282067,55,-0.036363636,96.6609589,0.227272727,141.609589,85,-0.018181818,41.01027397,0.490909091,228.0821918,120
,,,,,,,,,,-0.027272727,45.71917808,,,30,-0.054545455,110.7876712,3.52726584,191.2282067,55,-0.036363636,88.52739726,0.204545455,133.0479452,85,-0.018181818,33.30479452,0.454545455,218.6643836,120
,,,,,,,,,,-0.022727273,40.15410959,,,30,-0.045454545,102.2260274,3.607114325,191.2282067,55,-0.036363636,81.67808219,0.186363636,123.2020548,85,-0.009090909,22.60273973,0.413636364,208.390411,120
,,,,,,,,,,-0.018181818,32.87671233,,,30,-0.040909091,95.37671233,3.68696281,191.2282067,55,-0.036363636,74.82876712,0.168181818,114.2123288,85,-0.004545455,16.18150685,0.372727273,195.9760274,120
,,,,,,,,,,-0.018181818,24.31506849,,,30,-0.040909091,87.67123288,3.745034435,191.1598433,55,-0.027272727,67.55136986,0.154545455,105.2226027,85,-8.88E-16,1.626712329,0.345454545,185.2739726,120
,,,,,,,,,,-0.013636364,17.46575342,,,30,-0.036363636,82.53424658,0.336363636,158.3047945,55,-0.018181818,60.70205479,0.140909091,95.37671233,85,-0.063636364,127.0547945,0.318181818,174.5719178,120
,,,,,,,,,,-0.009090909,12.32876712,,,30,-0.036363636,77.39726027,0.004545455,9.760273973,55,-0.013636364,52.99657534,0.122727273,88.52739726,85,-0.068181818,134.760274,0.240909091,149.3150685,120
,,,,,,,,,,,,,,,-0.031818182,70.9760274,0.004545455,3.767123288,55,-0.018181818,44.8630137,0.113636364,79.96575342,85,-0.072727273,142.4657534,0.222727273,139.0410959,120
,,,,,,,,,,,,,,,-0.031818182,63.69863014,0.154545455,94.52054795,55,-0.013636364,37.58561644,0.1,71.40410959,85,-0.086363636,151.8835616,0.2,128.7671233,120
,,,,,,,,,,,,,,,-0.027272727,57.70547945,0.145454545,85.95890411,55,-0.013636364,30.30821918,0.081818182,62.84246575,85,-0.090909091,159.1609589,0.181818182,120.2054795,120
,,,,,,,,,,,,,,,-0.022727273,51.71232877,0.127272727,76.96917808,55,-0.009090909,24.31506849,0.072727273,52.56849315,85,-0.1,168.1506849,0.159090909,111.6438356,120
,,,,,,,,,,,,,,,-0.018181818,44.8630137,0.113636364,66.69520548,55,-0.004545455,16.60958904,0.063636364,44.00684932,85,-0.109090909,175.8561644,0.127272727,92.80821918,120
,,,,,,,,,,,,,,,-0.018181818,36.72945205,0.109090909,61.98630137,55,-8.88E-16,11.47260274,0.05,35.01712329,85,-0.113636364,183.1335616,0.118181818,82.96232877,120
,,,,,,,,,,,,,,,-0.013636364,30.30821918,0.1,55.99315068,55,,,,,,-0.127272727,192.9794521,0.1,74.82876712,120
,,,,,,,,,,,,,,,-0.009090909,23.03082192,0.090909091,49.14383562,55,,,,,,-0.05,118.9212329,0.090909091,64.98287671,120
,,,,,,,,,,,,,,,-0.004545455,16.60958904,0.081818182,43.15068493,55,,,,,,-0.045454545,111.2157534,0.081818182,55.99315068,120
,,,,,,,,,,,,,,,,,,,,,,,,,-0.040909091,103.9383562,0.072727273,47.43150685,120
,,,,,,,,,,,,,,,,,,,,,,,,,-0.040909091,96.23287671,,,120
